name,regionid,year,major_offense_type,count
Linnton,207125,2012,Larceny,50
Linnton,207125,2012,Liquor Laws,
Linnton,207125,2012,Motor Vehicle Theft,1
Linnton,207125,2012,Offenses Against Family,
Linnton,207125,2012,Prostitution,
Linnton,207125,2012,Rape,
Linnton,207125,2012,Robbery,
Linnton,207125,2012,Runaway,
Linnton,207125,2012,Sex Offenses,
Linnton,207125,2012,Stolen Property,
Linnton,207125,2012,Trespass,3
Linnton,207125,2012,Vandalism,7
Linnton,207125,2012,Weapons,
Linnton,207125,2013,Aggravated Assault,1
Linnton,207125,2013,Arson,
Linnton,207125,2013,"Assault, Simple",
Linnton,207125,2013,Burglary,6
Linnton,207125,2013,Curfew,
Linnton,207125,2013,Disorderly Conduct,1
Linnton,207125,2013,Drugs,4
Linnton,207125,2013,DUII,9
Linnton,207125,2013,Embezzlement,
Linnton,207125,2013,Forgery,1
Linnton,207125,2013,Fraud,2
Linnton,207125,2013,Gambling,
Linnton,207125,2013,Homicide,
Linnton,207125,2013,Kidnap,
Linnton,207125,2013,Larceny,68
Linnton,207125,2013,Liquor Laws,
Linnton,207125,2013,Motor Vehicle Theft,3
Linnton,207125,2013,Offenses Against Family,
Linnton,207125,2013,Prostitution,
Linnton,207125,2013,Rape,1
Linnton,207125,2013,Robbery,
Linnton,207125,2013,Runaway,
Linnton,207125,2013,Sex Offenses,1
Linnton,207125,2013,Stolen Property,
Linnton,207125,2013,Trespass,
Linnton,207125,2013,Vandalism,7
Linnton,207125,2013,Weapons,
Linnton,207125,2014,Aggravated Assault,1
Linnton,207125,2014,Arson,
Linnton,207125,2014,"Assault, Simple",
Linnton,207125,2014,Burglary,7
Linnton,207125,2014,Curfew,
Linnton,207125,2014,Disorderly Conduct,1
Linnton,207125,2014,Drugs,
Linnton,207125,2014,DUII,3
Linnton,207125,2014,Embezzlement,1
Linnton,207125,2014,Forgery,
Linnton,207125,2014,Fraud,3
Linnton,207125,2014,Gambling,
Linnton,207125,2014,Homicide,
Linnton,207125,2014,Kidnap,
Linnton,207125,2014,Larceny,58
Linnton,207125,2014,Liquor Laws,
Linnton,207125,2014,Motor Vehicle Theft,1
Linnton,207125,2014,Offenses Against Family,
Linnton,207125,2014,Prostitution,
Linnton,207125,2014,Rape,1
Linnton,207125,2014,Robbery,
Linnton,207125,2014,Runaway,
Linnton,207125,2014,Sex Offenses,
Linnton,207125,2014,Stolen Property,
Linnton,207125,2014,Trespass,
Linnton,207125,2014,Vandalism,6
Linnton,207125,2014,Weapons,
Linwood,274327,2004,Aggravated Assault,
Linwood,274327,2004,Arson,
Linwood,274327,2004,"Assault, Simple",
Linwood,274327,2004,Burglary,
Linwood,274327,2004,Curfew,
Linwood,274327,2004,Disorderly Conduct,
Linwood,274327,2004,Drugs,
Linwood,274327,2004,DUII,
Linwood,274327,2004,Embezzlement,
Linwood,274327,2004,Forgery,
Linwood,274327,2004,Fraud,
Linwood,274327,2004,Gambling,
Linwood,274327,2004,Homicide,
Linwood,274327,2004,Kidnap,
Linwood,274327,2004,Larceny,
Linwood,274327,2004,Liquor Laws,
Linwood,274327,2004,Motor Vehicle Theft,
Linwood,274327,2004,Offenses Against Family,
Linwood,274327,2004,Prostitution,
Linwood,274327,2004,Rape,
Linwood,274327,2004,Robbery,
Linwood,274327,2004,Runaway,
Linwood,274327,2004,Sex Offenses,
Linwood,274327,2004,Stolen Property,
Linwood,274327,2004,Trespass,
Linwood,274327,2004,Vandalism,
Linwood,274327,2004,Weapons,
Linwood,274327,2005,Aggravated Assault,
Linwood,274327,2005,Arson,
Linwood,274327,2005,"Assault, Simple",
Linwood,274327,2005,Burglary,
Linwood,274327,2005,Curfew,
Linwood,274327,2005,Disorderly Conduct,
Linwood,274327,2005,Drugs,
Linwood,274327,2005,DUII,
Linwood,274327,2005,Embezzlement,
Linwood,274327,2005,Forgery,
Linwood,274327,2005,Fraud,
Linwood,274327,2005,Gambling,
Linwood,274327,2005,Homicide,
Linwood,274327,2005,Kidnap,
Linwood,274327,2005,Larceny,
Linwood,274327,2005,Liquor Laws,
Linwood,274327,2005,Motor Vehicle Theft,
Linwood,274327,2005,Offenses Against Family,
Linwood,274327,2005,Prostitution,
Linwood,274327,2005,Rape,
Linwood,274327,2005,Robbery,
Linwood,274327,2005,Runaway,
Linwood,274327,2005,Sex Offenses,
Linwood,274327,2005,Stolen Property,
Linwood,274327,2005,Trespass,
Linwood,274327,2005,Vandalism,
Linwood,274327,2005,Weapons,
Linwood,274327,2006,Aggravated Assault,
Linwood,274327,2006,Arson,
Linwood,274327,2006,"Assault, Simple",
Linwood,274327,2006,Burglary,
Linwood,274327,2006,Curfew,
Linwood,274327,2006,Disorderly Conduct,
Linwood,274327,2006,Drugs,
Linwood,274327,2006,DUII,
Linwood,274327,2006,Embezzlement,
Linwood,274327,2006,Forgery,
Linwood,274327,2006,Fraud,
Linwood,274327,2006,Gambling,
Linwood,274327,2006,Homicide,
Linwood,274327,2006,Kidnap,
Linwood,274327,2006,Larceny,
Linwood,274327,2006,Liquor Laws,
Linwood,274327,2006,Motor Vehicle Theft,
Linwood,274327,2006,Offenses Against Family,
Linwood,274327,2006,Prostitution,
Linwood,274327,2006,Rape,
Linwood,274327,2006,Robbery,
Linwood,274327,2006,Runaway,
Linwood,274327,2006,Sex Offenses,
Linwood,274327,2006,Stolen Property,
Linwood,274327,2006,Trespass,
Linwood,274327,2006,Vandalism,
Linwood,274327,2006,Weapons,
Linwood,274327,2007,Aggravated Assault,
Linwood,274327,2007,Arson,
Linwood,274327,2007,"Assault, Simple",
Linwood,274327,2007,Burglary,
Linwood,274327,2007,Curfew,
Linwood,274327,2007,Disorderly Conduct,
Linwood,274327,2007,Drugs,
Linwood,274327,2007,DUII,
Linwood,274327,2007,Embezzlement,
Linwood,274327,2007,Forgery,
Linwood,274327,2007,Fraud,
Linwood,274327,2007,Gambling,
Linwood,274327,2007,Homicide,
Linwood,274327,2007,Kidnap,
Linwood,274327,2007,Larceny,
Linwood,274327,2007,Liquor Laws,
Linwood,274327,2007,Motor Vehicle Theft,
Linwood,274327,2007,Offenses Against Family,
Linwood,274327,2007,Prostitution,
Linwood,274327,2007,Rape,
Linwood,274327,2007,Robbery,
Linwood,274327,2007,Runaway,
Linwood,274327,2007,Sex Offenses,
Linwood,274327,2007,Stolen Property,
Linwood,274327,2007,Trespass,
Linwood,274327,2007,Vandalism,
Linwood,274327,2007,Weapons,
Linwood,274327,2008,Aggravated Assault,
Linwood,274327,2008,Arson,
Linwood,274327,2008,"Assault, Simple",
Linwood,274327,2008,Burglary,
Linwood,274327,2008,Curfew,
Linwood,274327,2008,Disorderly Conduct,
Linwood,274327,2008,Drugs,
Linwood,274327,2008,DUII,
Linwood,274327,2008,Embezzlement,
Linwood,274327,2008,Forgery,
Linwood,274327,2008,Fraud,
Linwood,274327,2008,Gambling,
Linwood,274327,2008,Homicide,
Linwood,274327,2008,Kidnap,
Linwood,274327,2008,Larceny,
Linwood,274327,2008,Liquor Laws,
Linwood,274327,2008,Motor Vehicle Theft,
Linwood,274327,2008,Offenses Against Family,
Linwood,274327,2008,Prostitution,
Linwood,274327,2008,Rape,
Linwood,274327,2008,Robbery,
Linwood,274327,2008,Runaway,
Linwood,274327,2008,Sex Offenses,
Linwood,274327,2008,Stolen Property,
Linwood,274327,2008,Trespass,
Linwood,274327,2008,Vandalism,
Linwood,274327,2008,Weapons,
Linwood,274327,2009,Aggravated Assault,
Linwood,274327,2009,Arson,
Linwood,274327,2009,"Assault, Simple",
Linwood,274327,2009,Burglary,
Linwood,274327,2009,Curfew,
Linwood,274327,2009,Disorderly Conduct,
Linwood,274327,2009,Drugs,
Linwood,274327,2009,DUII,
Linwood,274327,2009,Embezzlement,
Linwood,274327,2009,Forgery,
Linwood,274327,2009,Fraud,
Linwood,274327,2009,Gambling,
Linwood,274327,2009,Homicide,
Linwood,274327,2009,Kidnap,
Linwood,274327,2009,Larceny,
Linwood,274327,2009,Liquor Laws,
Linwood,274327,2009,Motor Vehicle Theft,
Linwood,274327,2009,Offenses Against Family,
Linwood,274327,2009,Prostitution,
Linwood,274327,2009,Rape,
Linwood,274327,2009,Robbery,
Linwood,274327,2009,Runaway,
Linwood,274327,2009,Sex Offenses,
Linwood,274327,2009,Stolen Property,
Linwood,274327,2009,Trespass,
Linwood,274327,2009,Vandalism,
Linwood,274327,2009,Weapons,
Linwood,274327,2010,Aggravated Assault,
Linwood,274327,2010,Arson,
Linwood,274327,2010,"Assault, Simple",
Linwood,274327,2010,Burglary,
Linwood,274327,2010,Curfew,
Linwood,274327,2010,Disorderly Conduct,
Linwood,274327,2010,Drugs,
Linwood,274327,2010,DUII,
Linwood,274327,2010,Embezzlement,
Linwood,274327,2010,Forgery,
Linwood,274327,2010,Fraud,
Linwood,274327,2010,Gambling,
Linwood,274327,2010,Homicide,
Linwood,274327,2010,Kidnap,
Linwood,274327,2010,Larceny,
Linwood,274327,2010,Liquor Laws,
Linwood,274327,2010,Motor Vehicle Theft,
Linwood,274327,2010,Offenses Against Family,
Linwood,274327,2010,Prostitution,
Linwood,274327,2010,Rape,
Linwood,274327,2010,Robbery,
Linwood,274327,2010,Runaway,
Linwood,274327,2010,Sex Offenses,
Linwood,274327,2010,Stolen Property,
Linwood,274327,2010,Trespass,
Linwood,274327,2010,Vandalism,
Linwood,274327,2010,Weapons,
Linwood,274327,2011,Aggravated Assault,
Linwood,274327,2011,Arson,
Linwood,274327,2011,"Assault, Simple",
Linwood,274327,2011,Burglary,
Linwood,274327,2011,Curfew,
Linwood,274327,2011,Disorderly Conduct,
Linwood,274327,2011,Drugs,
Linwood,274327,2011,DUII,
Linwood,274327,2011,Embezzlement,
Linwood,274327,2011,Forgery,
Linwood,274327,2011,Fraud,
Linwood,274327,2011,Gambling,
Linwood,274327,2011,Homicide,
Linwood,274327,2011,Kidnap,
Linwood,274327,2011,Larceny,
Linwood,274327,2011,Liquor Laws,
Linwood,274327,2011,Motor Vehicle Theft,
Linwood,274327,2011,Offenses Against Family,
Linwood,274327,2011,Prostitution,
Linwood,274327,2011,Rape,
Linwood,274327,2011,Robbery,
Linwood,274327,2011,Runaway,
Linwood,274327,2011,Sex Offenses,
Linwood,274327,2011,Stolen Property,
Linwood,274327,2011,Trespass,
Linwood,274327,2011,Vandalism,
Linwood,274327,2011,Weapons,
Linwood,274327,2012,Aggravated Assault,
Linwood,274327,2012,Arson,
Linwood,274327,2012,"Assault, Simple",
Linwood,274327,2012,Burglary,
Linwood,274327,2012,Curfew,
Linwood,274327,2012,Disorderly Conduct,
Linwood,274327,2012,Drugs,
Linwood,274327,2012,DUII,
Linwood,274327,2012,Embezzlement,
Linwood,274327,2012,Forgery,
Linwood,274327,2012,Fraud,
Linwood,274327,2012,Gambling,
Linwood,274327,2012,Homicide,
Linwood,274327,2012,Kidnap,
Linwood,274327,2012,Larceny,
Linwood,274327,2012,Liquor Laws,
Linwood,274327,2012,Motor Vehicle Theft,
Linwood,274327,2012,Offenses Against Family,
Linwood,274327,2012,Prostitution,
Linwood,274327,2012,Rape,
Linwood,274327,2012,Robbery,
Linwood,274327,2012,Runaway,
Linwood,274327,2012,Sex Offenses,
Linwood,274327,2012,Stolen Property,
Linwood,274327,2012,Trespass,
Linwood,274327,2012,Vandalism,
Linwood,274327,2012,Weapons,
Linwood,274327,2013,Aggravated Assault,
Linwood,274327,2013,Arson,
Linwood,274327,2013,"Assault, Simple",1
Linwood,274327,2013,Burglary,
Linwood,274327,2013,Curfew,
Linwood,274327,2013,Disorderly Conduct,
Linwood,274327,2013,Drugs,
Linwood,274327,2013,DUII,
Linwood,274327,2013,Embezzlement,
Linwood,274327,2013,Forgery,
Linwood,274327,2013,Fraud,
Linwood,274327,2013,Gambling,
Linwood,274327,2013,Homicide,
Linwood,274327,2013,Kidnap,
Linwood,274327,2013,Larceny,
Linwood,274327,2013,Liquor Laws,
Linwood,274327,2013,Motor Vehicle Theft,
Linwood,274327,2013,Offenses Against Family,
Linwood,274327,2013,Prostitution,
Linwood,274327,2013,Rape,
Linwood,274327,2013,Robbery,
Linwood,274327,2013,Runaway,
Linwood,274327,2013,Sex Offenses,
Linwood,274327,2013,Stolen Property,
Linwood,274327,2013,Trespass,
Linwood,274327,2013,Vandalism,
Linwood,274327,2013,Weapons,
Linwood,274327,2014,Aggravated Assault,
Linwood,274327,2014,Arson,
Linwood,274327,2014,"Assault, Simple",
Linwood,274327,2014,Burglary,
Linwood,274327,2014,Curfew,
Linwood,274327,2014,Disorderly Conduct,
Linwood,274327,2014,Drugs,
Linwood,274327,2014,DUII,
Linwood,274327,2014,Embezzlement,
Linwood,274327,2014,Forgery,
Linwood,274327,2014,Fraud,
Linwood,274327,2014,Gambling,
Linwood,274327,2014,Homicide,
Linwood,274327,2014,Kidnap,
Linwood,274327,2014,Larceny,
Linwood,274327,2014,Liquor Laws,
Linwood,274327,2014,Motor Vehicle Theft,
Linwood,274327,2014,Offenses Against Family,
Linwood,274327,2014,Prostitution,
Linwood,274327,2014,Rape,
Linwood,274327,2014,Robbery,
Linwood,274327,2014,Runaway,
Linwood,274327,2014,Sex Offenses,
Linwood,274327,2014,Stolen Property,
Linwood,274327,2014,Trespass,
Linwood,274327,2014,Vandalism,
Linwood,274327,2014,Weapons,1
Lloyd,274337,2004,Aggravated Assault,4
Lloyd,274337,2004,Arson,
Lloyd,274337,2004,"Assault, Simple",13
Lloyd,274337,2004,Burglary,5
Lloyd,274337,2004,Curfew,1
Lloyd,274337,2004,Disorderly Conduct,12
Lloyd,274337,2004,Drugs,20
Lloyd,274337,2004,DUII,4
Lloyd,274337,2004,Embezzlement,1
Lloyd,274337,2004,Forgery,13
Lloyd,274337,2004,Fraud,4
Lloyd,274337,2004,Gambling,
Lloyd,274337,2004,Homicide,1
Lloyd,274337,2004,Kidnap,
Lloyd,274337,2004,Larceny,102
Lloyd,274337,2004,Liquor Laws,6
Lloyd,274337,2004,Motor Vehicle Theft,29
Lloyd,274337,2004,Offenses Against Family,
Lloyd,274337,2004,Prostitution,
Lloyd,274337,2004,Rape,
Lloyd,274337,2004,Robbery,6
Lloyd,274337,2004,Runaway,
Lloyd,274337,2004,Sex Offenses,1
Lloyd,274337,2004,Stolen Property,
Lloyd,274337,2004,Trespass,16
Lloyd,274337,2004,Vandalism,9
Lloyd,274337,2004,Weapons,
Lloyd,274337,2005,Aggravated Assault,40
Lloyd,274337,2005,Arson,1
Lloyd,274337,2005,"Assault, Simple",67
Lloyd,274337,2005,Burglary,25
Lloyd,274337,2005,Curfew,4
Lloyd,274337,2005,Disorderly Conduct,110
Lloyd,274337,2005,Drugs,82
Lloyd,274337,2005,DUII,28
Lloyd,274337,2005,Embezzlement,16
Lloyd,274337,2005,Forgery,45
Lloyd,274337,2005,Fraud,61
Lloyd,274337,2005,Gambling,1
Lloyd,274337,2005,Homicide,
Lloyd,274337,2005,Kidnap,2
Lloyd,274337,2005,Larceny,929
Lloyd,274337,2005,Liquor Laws,46
Lloyd,274337,2005,Motor Vehicle Theft,158
Lloyd,274337,2005,Offenses Against Family,
Lloyd,274337,2005,Prostitution,3
Lloyd,274337,2005,Rape,1
Lloyd,274337,2005,Robbery,60
Lloyd,274337,2005,Runaway,
Lloyd,274337,2005,Sex Offenses,3
Lloyd,274337,2005,Stolen Property,2
Lloyd,274337,2005,Trespass,178
Lloyd,274337,2005,Vandalism,54
Lloyd,274337,2005,Weapons,12
Lloyd,274337,2006,Aggravated Assault,28
Lloyd,274337,2006,Arson,1
Lloyd,274337,2006,"Assault, Simple",78
Lloyd,274337,2006,Burglary,24
Lloyd,274337,2006,Curfew,4
Lloyd,274337,2006,Disorderly Conduct,115
Lloyd,274337,2006,Drugs,81
Lloyd,274337,2006,DUII,33
Lloyd,274337,2006,Embezzlement,19
Lloyd,274337,2006,Forgery,40
Lloyd,274337,2006,Fraud,54
Lloyd,274337,2006,Gambling,1
Lloyd,274337,2006,Homicide,
Lloyd,274337,2006,Kidnap,
Lloyd,274337,2006,Larceny,951
Lloyd,274337,2006,Liquor Laws,51
Lloyd,274337,2006,Motor Vehicle Theft,133
Lloyd,274337,2006,Offenses Against Family,
Lloyd,274337,2006,Prostitution,
Lloyd,274337,2006,Rape,2
Lloyd,274337,2006,Robbery,51
Lloyd,274337,2006,Runaway,
Lloyd,274337,2006,Sex Offenses,2
Lloyd,274337,2006,Stolen Property,2
Lloyd,274337,2006,Trespass,241
Lloyd,274337,2006,Vandalism,73
Lloyd,274337,2006,Weapons,7
Lloyd,274337,2007,Aggravated Assault,27
Lloyd,274337,2007,Arson,
Lloyd,274337,2007,"Assault, Simple",61
Lloyd,274337,2007,Burglary,24
Lloyd,274337,2007,Curfew,2
Lloyd,274337,2007,Disorderly Conduct,110
Lloyd,274337,2007,Drugs,52
Lloyd,274337,2007,DUII,32
Lloyd,274337,2007,Embezzlement,26
Lloyd,274337,2007,Forgery,42
Lloyd,274337,2007,Fraud,59
Lloyd,274337,2007,Gambling,1
Lloyd,274337,2007,Homicide,
Lloyd,274337,2007,Kidnap,
Lloyd,274337,2007,Larceny,1023
Lloyd,274337,2007,Liquor Laws,104
Lloyd,274337,2007,Motor Vehicle Theft,157
Lloyd,274337,2007,Offenses Against Family,1
Lloyd,274337,2007,Prostitution,1
Lloyd,274337,2007,Rape,2
Lloyd,274337,2007,Robbery,46
Lloyd,274337,2007,Runaway,
Lloyd,274337,2007,Sex Offenses,
Lloyd,274337,2007,Stolen Property,2
Lloyd,274337,2007,Trespass,206
Lloyd,274337,2007,Vandalism,83
Lloyd,274337,2007,Weapons,8
Lloyd,274337,2008,Aggravated Assault,27
Lloyd,274337,2008,Arson,
Lloyd,274337,2008,"Assault, Simple",59
Lloyd,274337,2008,Burglary,26
Lloyd,274337,2008,Curfew,
Lloyd,274337,2008,Disorderly Conduct,117
Lloyd,274337,2008,Drugs,34
Lloyd,274337,2008,DUII,38
Lloyd,274337,2008,Embezzlement,17
Lloyd,274337,2008,Forgery,37
Lloyd,274337,2008,Fraud,62
Lloyd,274337,2008,Gambling,1
Lloyd,274337,2008,Homicide,
Lloyd,274337,2008,Kidnap,
Lloyd,274337,2008,Larceny,885
Lloyd,274337,2008,Liquor Laws,101
Lloyd,274337,2008,Motor Vehicle Theft,100
Lloyd,274337,2008,Offenses Against Family,
Lloyd,274337,2008,Prostitution,1
Lloyd,274337,2008,Rape,1
Lloyd,274337,2008,Robbery,44
Lloyd,274337,2008,Runaway,1
Lloyd,274337,2008,Sex Offenses,13
Lloyd,274337,2008,Stolen Property,
Lloyd,274337,2008,Trespass,180
Lloyd,274337,2008,Vandalism,70
Lloyd,274337,2008,Weapons,11
Lloyd,274337,2009,Aggravated Assault,40
Lloyd,274337,2009,Arson,3
Lloyd,274337,2009,"Assault, Simple",56
Lloyd,274337,2009,Burglary,24
Lloyd,274337,2009,Curfew,5
Lloyd,274337,2009,Disorderly Conduct,155
Lloyd,274337,2009,Drugs,58
Lloyd,274337,2009,DUII,30
Lloyd,274337,2009,Embezzlement,9
Lloyd,274337,2009,Forgery,21
Lloyd,274337,2009,Fraud,53
Lloyd,274337,2009,Gambling,
Lloyd,274337,2009,Homicide,2
Lloyd,274337,2009,Kidnap,
Lloyd,274337,2009,Larceny,942
Lloyd,274337,2009,Liquor Laws,118
Lloyd,274337,2009,Motor Vehicle Theft,57
Lloyd,274337,2009,Offenses Against Family,
Lloyd,274337,2009,Prostitution,1
Lloyd,274337,2009,Rape,4
Lloyd,274337,2009,Robbery,39
Lloyd,274337,2009,Runaway,1
Lloyd,274337,2009,Sex Offenses,6
Lloyd,274337,2009,Stolen Property,1
Lloyd,274337,2009,Trespass,156
Lloyd,274337,2009,Vandalism,55
Lloyd,274337,2009,Weapons,11
Lloyd,274337,2010,Aggravated Assault,32
Lloyd,274337,2010,Arson,3
Lloyd,274337,2010,"Assault, Simple",66
Lloyd,274337,2010,Burglary,14
Lloyd,274337,2010,Curfew,2
Lloyd,274337,2010,Disorderly Conduct,125
Lloyd,274337,2010,Drugs,51
Lloyd,274337,2010,DUII,31
Lloyd,274337,2010,Embezzlement,8
Lloyd,274337,2010,Forgery,17
Lloyd,274337,2010,Fraud,46
Lloyd,274337,2010,Gambling,
Lloyd,274337,2010,Homicide,1
Lloyd,274337,2010,Kidnap,
Lloyd,274337,2010,Larceny,851
Lloyd,274337,2010,Liquor Laws,148
Lloyd,274337,2010,Motor Vehicle Theft,57
Lloyd,274337,2010,Offenses Against Family,
Lloyd,274337,2010,Prostitution,
Lloyd,274337,2010,Rape,
Lloyd,274337,2010,Robbery,33
Lloyd,274337,2010,Runaway,
Lloyd,274337,2010,Sex Offenses,1
Lloyd,274337,2010,Stolen Property,4
Lloyd,274337,2010,Trespass,109
Lloyd,274337,2010,Vandalism,58
Lloyd,274337,2010,Weapons,12
Lloyd,274337,2011,Aggravated Assault,44
Lloyd,274337,2011,Arson,1
Lloyd,274337,2011,"Assault, Simple",79
Lloyd,274337,2011,Burglary,10
Lloyd,274337,2011,Curfew,
Lloyd,274337,2011,Disorderly Conduct,117
Lloyd,274337,2011,Drugs,57
Lloyd,274337,2011,DUII,39
Lloyd,274337,2011,Embezzlement,8
Lloyd,274337,2011,Forgery,22
Lloyd,274337,2011,Fraud,43
Lloyd,274337,2011,Gambling,1
Lloyd,274337,2011,Homicide,1
Lloyd,274337,2011,Kidnap,
Lloyd,274337,2011,Larceny,695
Lloyd,274337,2011,Liquor Laws,115
Lloyd,274337,2011,Motor Vehicle Theft,41
Lloyd,274337,2011,Offenses Against Family,
Lloyd,274337,2011,Prostitution,
Lloyd,274337,2011,Rape,2
Lloyd,274337,2011,Robbery,31
Lloyd,274337,2011,Runaway,
Lloyd,274337,2011,Sex Offenses,
Lloyd,274337,2011,Stolen Property,2
Lloyd,274337,2011,Trespass,111
Lloyd,274337,2011,Vandalism,55
Lloyd,274337,2011,Weapons,8
Lloyd,274337,2012,Aggravated Assault,31
Lloyd,274337,2012,Arson,
Lloyd,274337,2012,"Assault, Simple",67
Lloyd,274337,2012,Burglary,13
Lloyd,274337,2012,Curfew,
Lloyd,274337,2012,Disorderly Conduct,139
Lloyd,274337,2012,Drugs,82
Lloyd,274337,2012,DUII,66
Lloyd,274337,2012,Embezzlement,10
Lloyd,274337,2012,Forgery,34
Lloyd,274337,2012,Fraud,66
Lloyd,274337,2012,Gambling,
Lloyd,274337,2012,Homicide,
Lloyd,274337,2012,Kidnap,1
Lloyd,274337,2012,Larceny,879
Lloyd,274337,2012,Liquor Laws,109
Lloyd,274337,2012,Motor Vehicle Theft,69
Lloyd,274337,2012,Offenses Against Family,
Lloyd,274337,2012,Prostitution,3
Lloyd,274337,2012,Rape,1
Lloyd,274337,2012,Robbery,46
Lloyd,274337,2012,Runaway,1
Lloyd,274337,2012,Sex Offenses,2
Lloyd,274337,2012,Stolen Property,3
Lloyd,274337,2012,Trespass,122
Lloyd,274337,2012,Vandalism,50
Lloyd,274337,2012,Weapons,13
Lloyd,274337,2013,Aggravated Assault,35
Lloyd,274337,2013,Arson,
Lloyd,274337,2013,"Assault, Simple",61
Lloyd,274337,2013,Burglary,25
Lloyd,274337,2013,Curfew,
Lloyd,274337,2013,Disorderly Conduct,111
Lloyd,274337,2013,Drugs,105
Lloyd,274337,2013,DUII,34
Lloyd,274337,2013,Embezzlement,7
Lloyd,274337,2013,Forgery,31
Lloyd,274337,2013,Fraud,55
Lloyd,274337,2013,Gambling,
Lloyd,274337,2013,Homicide,1
Lloyd,274337,2013,Kidnap,
Lloyd,274337,2013,Larceny,786
Lloyd,274337,2013,Liquor Laws,147
Lloyd,274337,2013,Motor Vehicle Theft,61
Lloyd,274337,2013,Offenses Against Family,
Lloyd,274337,2013,Prostitution,4
Lloyd,274337,2013,Rape,2
Lloyd,274337,2013,Robbery,56
Lloyd,274337,2013,Runaway,
Lloyd,274337,2013,Sex Offenses,
Lloyd,274337,2013,Stolen Property,4
Lloyd,274337,2013,Trespass,153
Lloyd,274337,2013,Vandalism,40
Lloyd,274337,2013,Weapons,10
Lloyd,274337,2014,Aggravated Assault,26
Lloyd,274337,2014,Arson,1
Lloyd,274337,2014,"Assault, Simple",62
Lloyd,274337,2014,Burglary,21
Lloyd,274337,2014,Curfew,1
Lloyd,274337,2014,Disorderly Conduct,105
Lloyd,274337,2014,Drugs,74
Lloyd,274337,2014,DUII,25
Lloyd,274337,2014,Embezzlement,5
Lloyd,274337,2014,Forgery,13
Lloyd,274337,2014,Fraud,73
Lloyd,274337,2014,Gambling,
Lloyd,274337,2014,Homicide,1
Lloyd,274337,2014,Kidnap,1
Lloyd,274337,2014,Larceny,684
Lloyd,274337,2014,Liquor Laws,122
Lloyd,274337,2014,Motor Vehicle Theft,70
Lloyd,274337,2014,Offenses Against Family,1
Lloyd,274337,2014,Prostitution,2
Lloyd,274337,2014,Rape,2
Lloyd,274337,2014,Robbery,34
Lloyd,274337,2014,Runaway,
Lloyd,274337,2014,Sex Offenses,2
Lloyd,274337,2014,Stolen Property,2
Lloyd,274337,2014,Trespass,153
Lloyd,274337,2014,Vandalism,53
Lloyd,274337,2014,Weapons,9
Madison South,271108,2004,Aggravated Assault,3
Madison South,271108,2004,Arson,
Madison South,271108,2004,"Assault, Simple",6
Madison South,271108,2004,Burglary,26
Madison South,271108,2004,Curfew,
Madison South,271108,2004,Disorderly Conduct,2
Madison South,271108,2004,Drugs,8
Madison South,271108,2004,DUII,2
Madison South,271108,2004,Embezzlement,
Madison South,271108,2004,Forgery,
Madison South,271108,2004,Fraud,7
Madison South,271108,2004,Gambling,
Madison South,271108,2004,Homicide,
Madison South,271108,2004,Kidnap,
Madison South,271108,2004,Larceny,46
Madison South,271108,2004,Liquor Laws,2
Madison South,271108,2004,Motor Vehicle Theft,25
Madison South,271108,2004,Offenses Against Family,
Madison South,271108,2004,Prostitution,1
Madison South,271108,2004,Rape,1
Madison South,271108,2004,Robbery,3
Madison South,271108,2004,Runaway,1
Madison South,271108,2004,Sex Offenses,
Madison South,271108,2004,Stolen Property,
Madison South,271108,2004,Trespass,8
Madison South,271108,2004,Vandalism,15
Madison South,271108,2004,Weapons,1
Madison South,271108,2005,Aggravated Assault,20
Madison South,271108,2005,Arson,
Madison South,271108,2005,"Assault, Simple",33
Madison South,271108,2005,Burglary,64
Madison South,271108,2005,Curfew,2
Madison South,271108,2005,Disorderly Conduct,56
Madison South,271108,2005,Drugs,42
Madison South,271108,2005,DUII,13
Madison South,271108,2005,Embezzlement,
Madison South,271108,2005,Forgery,13
Madison South,271108,2005,Fraud,101
Madison South,271108,2005,Gambling,
Madison South,271108,2005,Homicide,
Madison South,271108,2005,Kidnap,
Madison South,271108,2005,Larceny,202
Madison South,271108,2005,Liquor Laws,21
Madison South,271108,2005,Motor Vehicle Theft,81
Madison South,271108,2005,Offenses Against Family,1
Madison South,271108,2005,Prostitution,31
Madison South,271108,2005,Rape,1
Madison South,271108,2005,Robbery,28
Madison South,271108,2005,Runaway,1
Madison South,271108,2005,Sex Offenses,
Madison South,271108,2005,Stolen Property,1
Madison South,271108,2005,Trespass,47
Madison South,271108,2005,Vandalism,57
Madison South,271108,2005,Weapons,8
Madison South,271108,2006,Aggravated Assault,22
Madison South,271108,2006,Arson,
Madison South,271108,2006,"Assault, Simple",41
Madison South,271108,2006,Burglary,47
Madison South,271108,2006,Curfew,1
Madison South,271108,2006,Disorderly Conduct,72
Madison South,271108,2006,Drugs,55
Madison South,271108,2006,DUII,18
Madison South,271108,2006,Embezzlement,1
Madison South,271108,2006,Forgery,5
Madison South,271108,2006,Fraud,39
Madison South,271108,2006,Gambling,2
Madison South,271108,2006,Homicide,
Madison South,271108,2006,Kidnap,2
Madison South,271108,2006,Larceny,101
Madison South,271108,2006,Liquor Laws,13
