name,regionid,year,violent,count
Sunderland,271139,2008,t,22
Sunderland,271139,2009,f,199
Sunderland,271139,2009,t,10
Sunderland,271139,2010,f,305
Sunderland,271139,2010,t,22
Sunderland,271139,2011,f,280
Sunderland,271139,2011,t,18
Sunderland,271139,2012,f,268
Sunderland,271139,2012,t,23
Sunderland,271139,2013,f,269
Sunderland,271139,2013,t,15
Sunderland,271139,2014,f,294
Sunderland,271139,2014,t,8
Triple Creek,271142,2004,f,
Triple Creek,271142,2004,t,
Triple Creek,271142,2005,f,
Triple Creek,271142,2005,t,
Triple Creek,271142,2006,f,
Triple Creek,271142,2006,t,
Triple Creek,271142,2007,f,
Triple Creek,271142,2007,t,
Triple Creek,271142,2008,f,
Triple Creek,271142,2008,t,
Triple Creek,271142,2009,f,
Triple Creek,271142,2009,t,
Triple Creek,271142,2010,f,
Triple Creek,271142,2010,t,
Triple Creek,271142,2011,f,1
Triple Creek,271142,2011,t,
Triple Creek,271142,2012,f,
Triple Creek,271142,2012,t,
Triple Creek,271142,2013,f,
Triple Creek,271142,2013,t,
Triple Creek,271142,2014,f,
Triple Creek,271142,2014,t,
University Park,207639,2004,f,89
University Park,207639,2004,t,14
University Park,207639,2005,f,353
University Park,207639,2005,t,80
University Park,207639,2006,f,315
University Park,207639,2006,t,56
University Park,207639,2007,f,258
University Park,207639,2007,t,72
University Park,207639,2008,f,268
University Park,207639,2008,t,58
University Park,207639,2009,f,306
University Park,207639,2009,t,73
University Park,207639,2010,f,321
University Park,207639,2010,t,89
University Park,207639,2011,f,257
University Park,207639,2011,t,73
University Park,207639,2012,f,320
University Park,207639,2012,t,60
University Park,207639,2013,f,267
University Park,207639,2013,t,90
University Park,207639,2014,f,269
University Park,207639,2014,t,62
Vose,275899,2004,f,
Vose,275899,2004,t,
Vose,275899,2005,f,
Vose,275899,2005,t,
Vose,275899,2006,f,
Vose,275899,2006,t,
Vose,275899,2007,f,1
Vose,275899,2007,t,
Vose,275899,2008,f,
Vose,275899,2008,t,
Vose,275899,2009,f,
Vose,275899,2009,t,
Vose,275899,2010,f,
Vose,275899,2010,t,
Vose,275899,2011,f,
Vose,275899,2011,t,
Vose,275899,2012,f,
Vose,275899,2012,t,
Vose,275899,2013,f,
Vose,275899,2013,t,
Vose,275899,2014,f,
Vose,275899,2014,t,
West Beaverton,271146,2004,f,
West Beaverton,271146,2004,t,
West Beaverton,271146,2005,f,
West Beaverton,271146,2005,t,
West Beaverton,271146,2006,f,
West Beaverton,271146,2006,t,
West Beaverton,271146,2007,f,
West Beaverton,271146,2007,t,
West Beaverton,271146,2008,f,
West Beaverton,271146,2008,t,
West Beaverton,271146,2009,f,
West Beaverton,271146,2009,t,
West Beaverton,271146,2010,f,
West Beaverton,271146,2010,t,
West Beaverton,271146,2011,f,
West Beaverton,271146,2011,t,
West Beaverton,271146,2012,f,
West Beaverton,271146,2012,t,
West Beaverton,271146,2013,f,
West Beaverton,271146,2013,t,
West Beaverton,271146,2014,f,1
West Beaverton,271146,2014,t,
West Slope,275992,2004,f,
West Slope,275992,2004,t,
West Slope,275992,2005,f,
West Slope,275992,2005,t,
West Slope,275992,2006,f,
West Slope,275992,2006,t,
West Slope,275992,2007,f,
West Slope,275992,2007,t,
West Slope,275992,2008,f,
West Slope,275992,2008,t,
West Slope,275992,2009,f,
West Slope,275992,2009,t,
West Slope,275992,2010,f,2
West Slope,275992,2010,t,
West Slope,275992,2011,f,1
West Slope,275992,2011,t,
West Slope,275992,2012,f,2
West Slope,275992,2012,t,
West Slope,275992,2013,f,
West Slope,275992,2013,t,
West Slope,275992,2014,f,2
West Slope,275992,2014,t,
Wilkes,271150,2004,f,83
Wilkes,271150,2004,t,30
Wilkes,271150,2005,f,589
Wilkes,271150,2005,t,162
Wilkes,271150,2006,f,474
Wilkes,271150,2006,t,124
Wilkes,271150,2007,f,463
Wilkes,271150,2007,t,124
Wilkes,271150,2008,f,449
Wilkes,271150,2008,t,131
Wilkes,271150,2009,f,397
Wilkes,271150,2009,t,108
Wilkes,271150,2010,f,454
Wilkes,271150,2010,t,113
Wilkes,271150,2011,f,466
Wilkes,271150,2011,t,113
Wilkes,271150,2012,f,380
Wilkes,271150,2012,t,110
Wilkes,271150,2013,f,366
Wilkes,271150,2013,t,109
Wilkes,271150,2014,f,459
Wilkes,271150,2014,t,124
Woodlawn,271152,2004,f,260
Woodlawn,271152,2004,t,101
Woodlawn,271152,2005,f,810
Woodlawn,271152,2005,t,242
Woodlawn,271152,2006,f,878
Woodlawn,271152,2006,t,318
Woodlawn,271152,2007,f,581
Woodlawn,271152,2007,t,199
Woodlawn,271152,2008,f,610
Woodlawn,271152,2008,t,204
Woodlawn,271152,2009,f,538
Woodlawn,271152,2009,t,164
Woodlawn,271152,2010,f,510
Woodlawn,271152,2010,t,142
Woodlawn,271152,2011,f,476
Woodlawn,271152,2011,t,146
Woodlawn,271152,2012,f,477
Woodlawn,271152,2012,t,169
Woodlawn,271152,2013,f,478
Woodlawn,271152,2013,t,123
Woodlawn,271152,2014,f,435
Woodlawn,271152,2014,t,133
Woodstock,207740,2004,f,133
Woodstock,207740,2004,t,35
Woodstock,207740,2005,f,466
Woodstock,207740,2005,t,92
Woodstock,207740,2006,f,434
Woodstock,207740,2006,t,109
Woodstock,207740,2007,f,446
Woodstock,207740,2007,t,100
Woodstock,207740,2008,f,327
Woodstock,207740,2008,t,75
Woodstock,207740,2009,f,315
Woodstock,207740,2009,t,79
Woodstock,207740,2010,f,297
Woodstock,207740,2010,t,83
Woodstock,207740,2011,f,387
Woodstock,207740,2011,t,128
Woodstock,207740,2012,f,415
Woodstock,207740,2012,t,115
Woodstock,207740,2013,f,418
Woodstock,207740,2013,t,79
Woodstock,207740,2014,f,405
Woodstock,207740,2014,t,109
